TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Mercado Futuro - Posições vendidas;;;36121;;2025-09-27
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;26573054;;2025-09-27
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Opções - Posições lançadas;;;45264;;2025-09-27
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Opções - Posições titulares;;;249936;;2025-09-27
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;602;;2025-09-27
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Valores a pagar;;;1789689;;2025-09-27
CLASSES - FIF;33.400.461/0001-00;XP LONG TERM EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Valores a receber;;;1706775;;2025-09-27
CLASSES - FIF;33.795.343/0001-49;TREND IBOVESPA 100 XP SEGUROS PREV FIC DE FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Cotas de Fundos;1940822;931690;41586270;;2025-09-27
CLASSES - FIF;33.795.343/0001-49;TREND IBOVESPA 100 XP SEGUROS PREV FIC DE FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Disponibilidades;;;1009;;2025-09-27
CLASSES - FIF;33.795.343/0001-49;TREND IBOVESPA 100 XP SEGUROS PREV FIC DE FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Valores a pagar;;;27538;;2025-09-27
CLASSES - FIF;33.795.343/0001-49;TREND IBOVESPA 100 XP SEGUROS PREV FIC DE FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Valores a receber;;;7256;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Ações;2105166;1545574;34602337;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Ações e outros TVM cedidos em empréstimo;;;20346687;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;1770147;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Disponibilidades;;;1007;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Mercado Futuro - Posições compradas;;;-8450;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Mercado Futuro - Posições vendidas;;;4027;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;6192;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Valores a pagar;;;267073;;2025-09-27
CLASSES - FIF;33.796.334/0001-72;TREND IBOVESPA MÁSTER PREV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;Valores a receber;;;340059;;2025-09-27
CLASSES - FIF;34.096.098/0001-44;PACK FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO  EM AÇÕES;2025-03-31;Cotas de Fundos;;;27756552;;2025-09-27
CLASSES - FIF;34.096.098/0001-44;PACK FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO  EM AÇÕES;2025-03-31;Valores a pagar;;;14611;;2025-09-27
CLASSES - FIF;34.096.098/0001-44;PACK FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO  EM AÇÕES;2025-03-31;Valores a receber;;;5097;;2025-09-27
CLASSES - FIF;34.172.417/0001-53;051 AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Cotas de Fundos;;;112948142;;2025-09-27
CLASSES - FIF;34.172.417/0001-53;051 AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Valores a pagar;;;11317;;2025-09-27
CLASSES - FIF;34.172.417/0001-53;051 AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Valores a receber;;;12883;;2025-09-27
CLASSES - FIF;34.218.763/0001-25;EMPIRICUS OPORTUNIDADES DE UMA VIDA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Ações;3108979;1837160;17951206;;2025-09-27
CLASSES - FIF;34.218.763/0001-25;EMPIRICUS OPORTUNIDADES DE UMA VIDA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Ações e outros TVM cedidos em empréstimo;;;24382660;;2025-09-27
CLASSES - FIF;34.218.763/0001-25;EMPIRICUS OPORTUNIDADES DE UMA VIDA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;4459578;;2025-09-27
CLASSES - FIF;34.218.763/0001-25;EMPIRICUS OPORTUNIDADES DE UMA VIDA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Operações Compromissadas;;;448545;;2025-09-27
CLASSES - FIF;34.218.763/0001-25;EMPIRICUS OPORTUNIDADES DE UMA VIDA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Valores a pagar;;;323975;;2025-09-27
CLASSES - FIF;34.218.763/0001-25;EMPIRICUS OPORTUNIDADES DE UMA VIDA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;Valores a receber;;;328904;;2025-09-27
CLASSES - FIF;34.232.118/0001-67;SANTANDER PB 1 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;0;0;187058881;;2025-09-27
CLASSES - FIF;34.232.118/0001-67;SANTANDER PB 1 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos;;;1102378;;2025-09-27
CLASSES - FIF;34.232.118/0001-67;SANTANDER PB 1 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Disponibilidades;;;5881;;2025-09-27
CLASSES - FIF;34.232.118/0001-67;SANTANDER PB 1 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a pagar;;;18394;;2025-09-27
CLASSES - FIF;34.232.118/0001-67;SANTANDER PB 1 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a receber;;;331;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Ações;14100;419424;2773565;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Brazilian Depository Receipt - BDR;;;218563;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Cotas de Fundos;;;563219;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Opções - Posições lançadas;;;1059459;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Operações Compromissadas;;;537536;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a pagar;;;2748;;2025-09-27
CLASSES - FIF;34.246.432/0001-07;NEGROOCHO FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a receber;;;26434;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;71176;184565;5658186;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações e outros TVM cedidos em empréstimo;;;1428718;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Brazilian Depository Receipt - BDR;0;0;65548;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;455720;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos;;;558879;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;;;2462301;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Disponibilidades;;;5265;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Títulos Públicos;0;0;1783170;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a pagar;;;5576;;2025-09-27
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a receber;;;30702;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;0;0;4168462;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Brazilian Depository Receipt - BDR;;;274367;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos;;;241576;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Disponibilidades;;;5000;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;2556;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a pagar;;;8141;;2025-09-27
CLASSES - FIF;34.246.543/0001-05;SANTANDER PB CALYPSO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a receber;;;52748;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;13015;0;1765307;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Brazilian Depository Receipt - BDR;;;124260;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;418227;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos;;;2293014;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Disponibilidades;;;5000;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a pagar;;;9200;;2025-09-27
CLASSES - FIF;34.258.198/0001-20;SANTANDER PB SANTA RITA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a receber;;;3679;;2025-09-27
CLASSES - FIF;34.258.264/0001-61;SANTANDER PB TIMOTEO5 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;0;0;2887369;;2025-09-27
CLASSES - FIF;34.258.264/0001-61;SANTANDER PB TIMOTEO5 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;354275;;2025-09-27
CLASSES - FIF;34.258.264/0001-61;SANTANDER PB TIMOTEO5 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos;;;111033;;2025-09-27
CLASSES - FIF;34.258.264/0001-61;SANTANDER PB TIMOTEO5 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Disponibilidades;;;5000;;2025-09-27
CLASSES - FIF;34.258.264/0001-61;SANTANDER PB TIMOTEO5 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a pagar;;;7506;;2025-09-27
CLASSES - FIF;34.258.264/0001-61;SANTANDER PB TIMOTEO5 AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a receber;;;18616;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações;24360;23772;1318457;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Ações e outros TVM cedidos em empréstimo;;;475199;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Brazilian Depository Receipt - BDR;0;0;81185;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;276275;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Cotas de Fundos;;;134633;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Disponibilidades;;;5019;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a pagar;;;7310;;2025-09-27
CLASSES - FIF;34.258.329/0001-79;SANTANDER PB BREOGAN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;Valores a receber;;;3262;;2025-09-27
CLASSES - FIF;34.462.132/0001-57;CONSTELLATION BRAIN FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Cotas de Fundos;;;15331445;;2025-09-27
CLASSES - FIF;34.462.132/0001-57;CONSTELLATION BRAIN FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Operações Compromissadas;;;14988;;2025-09-27
CLASSES - FIF;34.462.132/0001-57;CONSTELLATION BRAIN FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a pagar;;;23051;;2025-09-27
CLASSES - FIF;34.462.132/0001-57;CONSTELLATION BRAIN FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a receber;;;3225;;2025-09-27
CLASSES - FIF;34.508.094/0001-26;CONSTELLATION ESTRATÉGIA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVEST DE AÇÕES;2025-03-31;Cotas de Fundos;;;9921345;;2025-09-27
CLASSES - FIF;34.508.094/0001-26;CONSTELLATION ESTRATÉGIA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVEST DE AÇÕES;2025-03-31;Operações Compromissadas;;;27824;;2025-09-27
CLASSES - FIF;34.508.094/0001-26;CONSTELLATION ESTRATÉGIA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVEST DE AÇÕES;2025-03-31;Valores a pagar;;;16082;;2025-09-27
CLASSES - FIF;34.508.094/0001-26;CONSTELLATION ESTRATÉGIA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVEST DE AÇÕES;2025-03-31;Valores a receber;;;4713;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Ações;20646391;27669234;133476730;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Brazilian Depository Receipt - BDR;;;12827860;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;7043300;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Cotas de Fundos;;;10221280;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Disponibilidades;;;1089335;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Investimento no Exterior;;;62016555;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Mercado Futuro - Posições compradas;;;-1218815;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Mercado Futuro - Posições vendidas;;;-550944;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Opções - Posições lançadas;;;645588;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Opções - Posições titulares;;;688565;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Operações Compromissadas;;;14854;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Valores a pagar;;;5033835;;2025-09-27
CLASSES - FIF;34.719.644/0001-56;REACH TOTAL RETURN DE INVESTIMENTO EM ACOES;2025-03-31;Valores a receber;;;4613431;;2025-09-27
CLASSES - FIF;35.001.522/0001-92;ZBN DIAMOND BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-03-31;Ações;0;0;5386696;;2025-09-27
CLASSES - FIF;35.001.522/0001-92;ZBN DIAMOND BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-03-31;Ações e outros TVM cedidos em empréstimo;;;24915;;2025-09-27
CLASSES - FIF;35.001.522/0001-92;ZBN DIAMOND BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;682448;;2025-09-27
CLASSES - FIF;35.001.522/0001-92;ZBN DIAMOND BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-03-31;Operações Compromissadas;;;107092;;2025-09-27
CLASSES - FIF;35.001.522/0001-92;ZBN DIAMOND BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-03-31;Valores a pagar;;;9381;;2025-09-27
CLASSES - FIF;35.001.522/0001-92;ZBN DIAMOND BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-03-31;Valores a receber;;;136958;;2025-09-27
CLASSES - FIF;35.002.734/0001-94;PROFITABLE GROWTH FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Ações;0;0;1431637;;2025-09-27
CLASSES - FIF;35.002.734/0001-94;PROFITABLE GROWTH FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Cotas de Fundos;;;13741989;;2025-09-27
CLASSES - FIF;35.002.734/0001-94;PROFITABLE GROWTH FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Operações Compromissadas;;;1224256;;2025-09-27
CLASSES - FIF;35.002.734/0001-94;PROFITABLE GROWTH FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a pagar;;;8659;;2025-09-27
CLASSES - FIF;35.002.734/0001-94;PROFITABLE GROWTH FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a receber;;;4467;;2025-09-27
CLASSES - FIF;35.343.158/0001-49;TAVOLA ABSOLUTO JBFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Cotas de Fundos;;;54726773;;2025-09-27
CLASSES - FIF;35.343.158/0001-49;TAVOLA ABSOLUTO JBFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a pagar;;;418093;;2025-09-27
CLASSES - FIF;35.343.158/0001-49;TAVOLA ABSOLUTO JBFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-03-31;Valores a receber;;;352541;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Ações;133411212;161306667;146950523;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Ações e outros TVM cedidos em empréstimo;;;30081723;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Brazilian Depository Receipt - BDR;;;991323;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Certificado ou recibo de depósito de valores mobiliários;;;7943795;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Investimento no Exterior;;;17606446;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Mercado Futuro - Posições compradas;;;-534040;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Mercado Futuro - Posições vendidas;;;139068;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;17785748;;2025-09-27
CLASSES - FIF;35.372.771/0001-94;KINEA GAMA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;Opções - Posições titulares;;;213815;;2025-09-27
CLASSES - FIF;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-03-31;Cotas de Fundos;;;5380401;;2025-09-27
CLASSES - FIF;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-03-31;Operações Compromissadas;;;16150;;2025-09-27
CLASSES - FIF;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-03-31;Valores a pagar;;;8592;;2025-09-27
CLASSES - FIF;35.410.788/0001-99;CONSTELLATION S FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-03-31;Valores a receber;;;5323;;2025-09-27
CLASSES - FIF;35.506.137/0001-05;APEIRON FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Ações;540820;2812339;19026435;;2025-09-27
CLASSES - FIF;35.506.137/0001-05;APEIRON FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;Brazilian Depository Receipt - BDR;;;592990;;2025-09-27
