TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;53.837.317/0001-43;SHARP LONG BIASED BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;44472;;2025-06-29
CLASSES - FIF;53.837.317/0001-43;SHARP LONG BIASED BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;57430;;2025-06-29
CLASSES - FIF;53.837.317/0001-43;SHARP LONG BIASED BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;2439;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;0;227830;19494968;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;739380;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;451090;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Mercado Futuro - Posições compradas;;;1206;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;924;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;25969;;2025-06-29
CLASSES - FIF;53.847.503/0001-63;3 ILHAS G AÇÕES INR FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;187828;;2025-06-29
CLASSES - FIF;53.986.943/0001-00;ÁGUIA DOURADA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Ações;0;0;13301573;;2025-06-29
CLASSES - FIF;53.986.943/0001-00;ÁGUIA DOURADA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos;;;202064;;2025-06-29
CLASSES - FIF;53.986.943/0001-00;ÁGUIA DOURADA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;8000;;2025-06-29
CLASSES - FIF;54.116.160/0001-20;SHARP LONG BIASED TB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;10341600;;2025-06-29
CLASSES - FIF;54.116.160/0001-20;SHARP LONG BIASED TB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;13139;;2025-06-29
CLASSES - FIF;54.116.160/0001-20;SHARP LONG BIASED TB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;17830;;2025-06-29
CLASSES - FIF;54.116.160/0001-20;SHARP LONG BIASED TB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;1506;;2025-06-29
CLASSES - FIF;54.174.274/0001-26;ANGATU DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;43747;36831;6483544;;2025-06-29
CLASSES - FIF;54.174.274/0001-26;ANGATU DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;290153;;2025-06-29
CLASSES - FIF;54.174.274/0001-26;ANGATU DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;377189;;2025-06-29
CLASSES - FIF;54.174.274/0001-26;ANGATU DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;9370;;2025-06-29
CLASSES - FIF;54.174.274/0001-26;ANGATU DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;81064;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;30206519;37896601;92902529;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;507544;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Brazilian Depository Receipt - BDR;0;0;7606296;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;4492977;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos;;;11800244;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Disponibilidades;;;10842;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Mercado Futuro - Posições compradas;;;-51950;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Mercado Futuro - Posições vendidas;;;-70207;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Opções - Posições lançadas;;;1892489;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Opções - Posições titulares;;;2616;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas;;;8367245;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;5701;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos Públicos;0;0;37511243;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;2623066;;2025-06-29
CLASSES - FIF;54.198.519/0001-55;ICATU VANGUARDA IGARATÉ LONG BIASED FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a receber;;;1730786;;2025-06-29
CLASSES - FIF;54.215.352/0001-93;ATMOS LME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;240200485;;2025-06-29
CLASSES - FIF;54.215.352/0001-93;ATMOS LME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;24263;;2025-06-29
CLASSES - FIF;54.215.352/0001-93;ATMOS LME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;282451;;2025-06-29
CLASSES - FIF;54.215.352/0001-93;ATMOS LME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;6013;;2025-06-29
CLASSES - FIF;54.398.443/0001-01;MAGNUS VALOR PREV A MASTER FIF AÇÕES - RESP LIMITADA;2024-12-31;Ações;7435236;7647129;22216580;;2025-06-29
CLASSES - FIF;54.398.443/0001-01;MAGNUS VALOR PREV A MASTER FIF AÇÕES - RESP LIMITADA;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;30109;;2025-06-29
CLASSES - FIF;54.398.443/0001-01;MAGNUS VALOR PREV A MASTER FIF AÇÕES - RESP LIMITADA;2024-12-31;Brazilian Depository Receipt - BDR;;;907064;;2025-06-29
CLASSES - FIF;54.398.443/0001-01;MAGNUS VALOR PREV A MASTER FIF AÇÕES - RESP LIMITADA;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;3359771;;2025-06-29
CLASSES - FIF;54.398.443/0001-01;MAGNUS VALOR PREV A MASTER FIF AÇÕES - RESP LIMITADA;2024-12-31;Opções - Posições titulares;;;3072;;2025-06-29
CLASSES - FIF;54.409.732/0001-69;MAGNUS VALOR UBS FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos;;;9085235;;2025-06-29
CLASSES - FIF;54.409.732/0001-69;MAGNUS VALOR UBS FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas;;;12216;;2025-06-29
CLASSES - FIF;54.409.732/0001-69;MAGNUS VALOR UBS FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;14949;;2025-06-29
CLASSES - FIF;54.409.732/0001-69;MAGNUS VALOR UBS FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Valores a receber;;;759;;2025-06-29
CLASSES - FIF;54.410.358/0001-11;SHARP LONG BIASED PMFO FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos;;;8346472;;2025-06-29
CLASSES - FIF;54.410.358/0001-11;SHARP LONG BIASED PMFO FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas;;;10145;;2025-06-29
CLASSES - FIF;54.410.358/0001-11;SHARP LONG BIASED PMFO FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;14094;;2025-06-29
CLASSES - FIF;54.410.358/0001-11;SHARP LONG BIASED PMFO FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a receber;;;106;;2025-06-29
CLASSES - FIF;54.484.640/0001-43;HIX CAPITAL SEED II FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;0;0;7146682;;2025-06-29
CLASSES - FIF;54.484.640/0001-43;HIX CAPITAL SEED II FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;99290;;2025-06-29
CLASSES - FIF;54.484.640/0001-43;HIX CAPITAL SEED II FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;14515;;2025-06-29
CLASSES - FIF;54.484.640/0001-43;HIX CAPITAL SEED II FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;1367;;2025-06-29
CLASSES - FIF;54.486.748/0001-75;DORA FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;0;46592;20937044;;2025-06-29
CLASSES - FIF;54.486.748/0001-75;DORA FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Brazilian Depository Receipt - BDR;;;6858232;;2025-06-29
CLASSES - FIF;54.486.748/0001-75;DORA FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;921052;;2025-06-29
CLASSES - FIF;54.486.748/0001-75;DORA FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Títulos Públicos;314371;502586;13842000;;2025-06-29
CLASSES - FIF;54.486.748/0001-75;DORA FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;21000;;2025-06-29
CLASSES - FIF;54.486.748/0001-75;DORA FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;529415;;2025-06-29
CLASSES - FIF;54.509.800/0001-61;ATMRT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;157797817;;2025-06-29
CLASSES - FIF;54.509.800/0001-61;ATMRT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;24372;;2025-06-29
CLASSES - FIF;54.509.800/0001-61;ATMRT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;2559163;;2025-06-29
CLASSES - FIF;54.509.800/0001-61;ATMRT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;2399137;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;2617628;2742023;7306447;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;39488;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Brazilian Depository Receipt - BDR;;;268314;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;993277;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Opções - Posições titulares;;;918;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;188891;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;328;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;172288;;2025-06-29
CLASSES - FIF;54.620.595/0001-07;MAGNUS VALOR PREVIDÊNCIA I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;66439;;2025-06-29
CLASSES - FIF;54.630.495/0001-61;MATERA RC FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;323167;397207;3785047;;2025-06-29
CLASSES - FIF;54.630.495/0001-61;MATERA RC FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos;;;515700;;2025-06-29
CLASSES - FIF;54.630.495/0001-61;MATERA RC FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Operações Compromissadas;;;1167448;;2025-06-29
CLASSES - FIF;54.630.495/0001-61;MATERA RC FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;25514;;2025-06-29
CLASSES - FIF;54.630.495/0001-61;MATERA RC FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a receber;;;78908;;2025-06-29
CLASSES - FIF;54.700.051/0001-55;GUEPARDO DIVIDENDOS MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;49752;1988019;14314346;;2025-06-29
CLASSES - FIF;54.700.051/0001-55;GUEPARDO DIVIDENDOS MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;23491;;2025-06-29
CLASSES - FIF;54.700.051/0001-55;GUEPARDO DIVIDENDOS MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;3608;;2025-06-29
CLASSES - FIF;54.700.051/0001-55;GUEPARDO DIVIDENDOS MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;90809;;2025-06-29
CLASSES - FIF;54.753.511/0001-03;GUEPARDO DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;5425561;;2025-06-29
CLASSES - FIF;54.753.511/0001-03;GUEPARDO DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;12342;;2025-06-29
CLASSES - FIF;54.753.511/0001-03;GUEPARDO DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;8485;;2025-06-29
CLASSES - FIF;54.753.511/0001-03;GUEPARDO DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;395;;2025-06-29
CLASSES - FIF;54.856.060/0001-30;ARF SANTOS DUMONT EQUITY FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos;;;10269242;;2025-06-29
CLASSES - FIF;54.856.060/0001-30;ARF SANTOS DUMONT EQUITY FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a pagar;;;6341;;2025-06-29
CLASSES - FIF;54.856.060/0001-30;ARF SANTOS DUMONT EQUITY FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-12-31;Valores a receber;;;1201;;2025-06-29
CLASSES - FIF;54.977.709/0001-70;GALAPAGOS LIZARD I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;0;0;14700576;;2025-06-29
CLASSES - FIF;54.977.709/0001-70;GALAPAGOS LIZARD I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações e outros TVM cedidos em empréstimo;;;262119;;2025-06-29
CLASSES - FIF;54.977.709/0001-70;GALAPAGOS LIZARD I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;281321;;2025-06-29
CLASSES - FIF;54.977.709/0001-70;GALAPAGOS LIZARD I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;5126;;2025-06-29
CLASSES - FIF;54.977.709/0001-70;GALAPAGOS LIZARD I FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;1566;;2025-06-29
CLASSES - FIF;54.987.974/0001-30;PS ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;60043954;;2025-06-29
CLASSES - FIF;54.987.974/0001-30;PS ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;143316;;2025-06-29
CLASSES - FIF;54.987.974/0001-30;PS ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;140393;;2025-06-29
CLASSES - FIF;55.124.287/0001-53;EMPIRICUS DEEP VALUE ACCESS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;6354352;;2025-06-29
CLASSES - FIF;55.124.287/0001-53;EMPIRICUS DEEP VALUE ACCESS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;159562;;2025-06-29
CLASSES - FIF;55.124.287/0001-53;EMPIRICUS DEEP VALUE ACCESS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;103322;;2025-06-29
CLASSES - FIF;55.124.489/0001-03;EMPIRICUS TECH SELECT ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;14129832;;2025-06-29
CLASSES - FIF;55.124.489/0001-03;EMPIRICUS TECH SELECT ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;491942;;2025-06-29
CLASSES - FIF;55.124.489/0001-03;EMPIRICUS TECH SELECT ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;512273;;2025-06-29
CLASSES - FIF;55.135.530/0001-39;VINCI BLACKROCK IBOVESPA 100 PREVIDENCIA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Cotas de Fundos;;;2684337;;2025-06-29
CLASSES - FIF;55.135.530/0001-39;VINCI BLACKROCK IBOVESPA 100 PREVIDENCIA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Disponibilidades;;;2152;;2025-06-29
CLASSES - FIF;55.135.530/0001-39;VINCI BLACKROCK IBOVESPA 100 PREVIDENCIA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-12-31;Valores a pagar;;;503;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;40003803;50006522;51638103;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Brazilian Depository Receipt - BDR;;;431376;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Certificado ou recibo de depósito de valores mobiliários;;;2301250;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;7403310;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;1460691;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Investimento no Exterior;;;4383093;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Mercado Futuro - Posições compradas;;;-14677;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Mercado Futuro - Posições vendidas;;;-2746;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;36961106;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Opções - Posições titulares;;;216493;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;28575534;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Outras aplicações;;;781360;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Outras operações passivas e exigibilidades;;;14430620;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Títulos Públicos;32565902;64629094;37274588;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;171706;;2025-06-29
CLASSES - FIF;55.150.656/0001-82;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a receber;;;272164;;2025-06-29
CLASSES - FIF;55.153.488/0001-89;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;83157109;;2025-06-29
CLASSES - FIF;55.153.488/0001-89;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Operações Compromissadas;;;17712;;2025-06-29
CLASSES - FIF;55.153.488/0001-89;ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;123222;;2025-06-29
CLASSES - FIF;55.158.969/0001-87;PET FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Ações;0;0;57693595;;2025-06-29
CLASSES - FIF;55.158.969/0001-87;PET FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Compras a termo a receber;;;8232000;;2025-06-29
CLASSES - FIF;55.158.969/0001-87;PET FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Cotas de Fundos;;;84030;;2025-06-29
CLASSES - FIF;55.158.969/0001-87;PET FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Disponibilidades;;;200;;2025-06-29
CLASSES - FIF;55.158.969/0001-87;PET FUNDO DE INVESTIMENTO EM AÇÕES;2024-12-31;Valores a pagar;;;7305500;;2025-06-29
CLASSES - FIF;55.216.276/0001-01;ARTICA POLARIS FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;29755;826910;10593248;;2025-06-29
