TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
CLASSES - FIF;18.598.042/0001-31;CAIXA BRASIL 2030 I TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESP LIMITADA;2025-03-31;296045820.01
CLASSES - FIF;18.598.925/0001-41;SANTANDER SBJ TÍTULOS PÚBLICOS RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2025-03-31;127992274.87
CLASSES - FIF;18.599.020/0001-96;ZACK CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-03-31;25985579.54
CLASSES - FIF;18.599.145/0001-16;SANTANDER CRM RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;3465407.20
CLASSES - FIF;18.599.673/0001-75;SANTANDER IMA-B 5 TOP RENDA FIXA LONGO PRAZO - FIF RESPONSABILIDADE LIMITADA;2025-03-31;242502916.66
CLASSES - FIF;18.599.783/0001-37;SANTANDER ALOCAÇÃO LONG BIASED AÇÕES - CIC FIF RESP LIMITADA;2025-03-31;37079554.00
CLASSES - FIF;18.599.796/0001-06;RUMAOZINHO FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;32406926.58
CLASSES - FIF;18.603.991/0001-62;SANTANDER ALOCAÇÃO LONG BIASED AÇÕES -  FIF RESP LIMITADA;2025-03-31;65062617.40
CLASSES - FIF;18.611.538/0001-06;ALRD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;18111090.14
CLASSES - FIF;18.611.818/0001-06;PARNASSÁ FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2025-03-31;4057611.18
CLASSES - FIF;18.628.935/0001-82;K+ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;12159889.62
CLASSES - FIF;18.628.956/0001-06;JYN FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;107981036.72
CLASSES - FIF;18.630.010/0001-76;BRASILPREV RT CLÁSSICO II FIC FIF RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;698953102.47
CLASSES - FIF;18.630.011/0001-10;BRASILPREV RT CLÁSSICO FIC FIF RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;29222433965.81
CLASSES - FIF;18.635.495/0001-90;AVLFM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;17678678.81
CLASSES - FIF;18.644.532/0001-27;RAUL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2025-03-31;36568956.98
CLASSES - FIF;18.652.179/0001-27;MATISSE FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CRÉDITO PRIVADO;2025-03-31;17796956.83
CLASSES - FIF;18.679.362/0001-16;CSHG AS 7.7 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-03-31;86086691.99
CLASSES - FIF;18.679.762/0001-21;PRAIA DA FAZENDA FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;84430459.29
CLASSES - FIF;18.679.873/0001-38;VERDE AM GLOBAL ALPHA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉDITO PRIVADO IE RESP LIMITADA;2025-03-31;4117498.06
CLASSES - FIF;18.679.900/0001-72;BRADESCO 392 FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA;2025-03-31;14085788.46
CLASSES - FIF;18.680.184/0001-43;TOP 288 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;2811705794.30
CLASSES - FIF;18.680.808/0001-22;PORTO SEGURO MASTER PREVIDÊNCIA PRIVADA FUNDO DE INVESTIMENTO FINANCEIRO RF RESP LIMITADA;2025-03-31;692229900.87
CLASSES - FIF;18.681.157/0001-95;FACHESF RENDA VARIÁVEL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LTDA;2025-03-31;110345874.63
CLASSES - FIF;18.683.208/0001-18;MAG MULTIESTRATÉGIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;112600435.49
CLASSES - FIF;18.685.779/0001-91;SEVEN SONS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;13904287.35
CLASSES - FIF;18.690.918/0001-75;BB AÇÕES DUAL STRATEGY PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO;2025-03-31;19912394.63
CLASSES - FIF;18.716.289/0001-05;AMORA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;29812093.97
CLASSES - FIF;18.716.322/0001-05;PORTO SEGURO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2025-03-31;4193527973.68
CLASSES - FIF;18.716.335/0001-76;BWGI VIII FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;1905191.48
CLASSES - FIF;18.716.437/0001-91;BWGI IX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;25237749.71
CLASSES - FIF;18.716.479/0001-22;CSHG 291107 EI FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2025-03-31;1485727612.24
CLASSES - FIF;18.716.552/0001-66;RT 95 CLASSE DE INVESTIMENTO EM COTAS DE CLASSES DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;82568445.16
CLASSES - FIF;18.716.646/0001-35;BWGI V FIF MULT CRED PRIV RESP LIMITADA;2025-03-31;3756738.23
CLASSES - FIF;18.716.674/0001-52;BWGI VI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;20771572.00
CLASSES - FIF;18.718.832/0001-03;BWGI VII FIF MULT CRED PRIV - RESP LIMITADA;2025-03-31;21198461.64
CLASSES - FIF;18.719.154/0001-01;PORTO SEGURO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI CRED PRIV RESP LIMITADA;2025-03-31;7835454281.43
CLASSES - FIF;18.731.304/0001-94;CITIPREVI INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-03-31;353227400.64
CLASSES - FIF;18.766.441/0001-64;GUIMACK FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;0.00
CLASSES - FIF;18.766.464/0001-79;FAM ESTRATÉGIA FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2025-03-31;401864605.63
CLASSES - FIF;18.783.169/0001-20;AMJD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;8964401.25
CLASSES - FIF;18.800.010/0001-77;BREEZE FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;21419899.00
CLASSES - FIF;18.814.287/0001-59;FAIRFIELD FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;641791616.75
CLASSES - FIF;18.814.940/0001-80;AMCL425 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;48076809.62
CLASSES - FIF;18.814.964/0001-39;XP HORIZONTE PREV MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-03-31;2349562235.80
CLASSES - FIF;18.820.168/0001-09;BRADESCO FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO CEPM;2025-03-31;35014752.52
CLASSES - FIF;18.820.186/0001-90;CITIPREVI INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;103067364.27
CLASSES - FIF;18.820.189/0001-24;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RF REFERENCIADA DI LP AMBAR -RESP LIMITADA;2025-03-31;40858208.81
CLASSES - FIF;18.832.847/0001-06;VERSA LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;28326950.06
CLASSES - FIF;18.832.871/0001-37;GALÁPAGOS FRONTIER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;49171173.68
CLASSES - FIF;18.847.686/0001-16;ESCALA FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-03-31;128839474.39
CLASSES - FIF;18.848.877/0001-00;OCCAM EQUITY HEDGE BB FI EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;26395977.54
CLASSES - FIF;18.848.947/0001-12;CARMEL II FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;27995507.67
CLASSES - FIF;18.851.159/0001-85;PS RENDA VARIÁVEL FUNDO DE INVESTIMENTO DE AÇÕES;2025-03-31;89752229.98
CLASSES - FIF;18.856.011/0001-33;IP 55 FUNDO DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;47789459.09
CLASSES - FIF;18.859.987/0001-60;CAMBOINHAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;42500140.10
CLASSES - FIF;18.860.059/0001-15;ABSOLUTE HEDGE FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;2425279088.18
CLASSES - FIF;18.869.294/0001-58;LMPAR FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;118339250.68
CLASSES - FIF;18.889.810/0001-06;GROU ABSOLUTO FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;29521890.80
CLASSES - FIF;18.897.562/0001-45;XP ICATU HORIZONTE PREV FIC DE FI FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-03-31;1354809793.59
CLASSES - FIF;18.920.608/0001-08;SANTANDER PB CAUIPE MULTIMERCADO CRÉDITO PRIVADO - CIC FIF;2025-03-31;60212386.47
CLASSES - FIF;18.927.174/0001-60;XP ICATU HORIZONTE MACRO PREV FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;79819944.74
CLASSES - FIF;18.936.155/0001-08;MOXUARA FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;84502497.52
CLASSES - FIF;18.936.235/0001-55;BRADESCO MIRANTE LIQUIDEZ FIF - CLASSE DE INVSTIMENTO RENDA FIXA - RESPONSABILIDADE  LIMITADA;2025-03-31;1453477929.77
CLASSES - FIF;18.956.729/0001-00;QUARTZO HEDGE FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;5483050.26
CLASSES - FIF;18.959.265/0001-87;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO CREDIT SELECTION - RESP LIMITADA;2025-03-31;8580488.42
CLASSES - FIF;18.961.491/0001-00;XP INVESTOR LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;172329524.78
CLASSES - FIF;18.963.119/0001-25;BLUE HOUSE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;1998870.84
CLASSES - FIF;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;57797213.07
CLASSES - FIF;18.972.445/0001-07;BELA CINTRA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;1237889596.35
CLASSES - FIF;18.981.017/0001-32;KÍNITRO RECREAR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;3526320.85
CLASSES - FIF;18.981.218/0001-30;KETER FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;23118913.49
CLASSES - FIF;18.981.231/0001-99;ITAÚ ALVORADA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;142610151.50
CLASSES - FIF;18.990.500/0001-83;BATZ FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;0.00
CLASSES - FIF;18.990.509/0001-94;MOTORA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;100626822.49
CLASSES - FIF;18.990.517/0001-30;POLINVEST FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;35994827.85
CLASSES - FIF;18.990.534/0001-78;141 FUNDO DE INVESTIMENTO EM AÇÕES;2025-03-31;16023180.65
CLASSES - FIF;18.993.924/0001-00;XP INVESTOR LONG BIASED FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;12860147.65
CLASSES - FIF;18.994.042/0001-50;AMP FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;12128632.63
CLASSES - FIF;18.999.405/0001-40;FUTURO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2025-03-31;17616775.29
CLASSES - FIF;18.999.430/0001-24;LUIO FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-03-31;15112555.76
CLASSES - FIF;18.999.715/0001-65;ICATU SEG RIP PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;66876572.27
CLASSES - FIF;19.009.357/0001-69;EUPAR FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;5582699.57
CLASSES - FIF;19.009.392/0001-88;CSHG ALLOCATION SPX RAPTOR CSHG FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CRED PRIV RESP LIMITADA;2025-03-31;800364991.46
CLASSES - FIF;19.009.487/0001-00;DELPHOS FIF MULTIMERCADO CRÉD PRIV INVESTIMENTO NO EXTERIOR RESP LIMITADA;2025-03-31;703160657.32
CLASSES - FIF;19.009.626/0001-97;MANÁ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;42234857.00
CLASSES - FIF;19.040.239/0001-13;SULAMÉRICA FIX 100 VII FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;133352599.61
CLASSES - FIF;19.091.027/0001-65;SANTANDER PB PRAIA DE FORA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;21286769.77
CLASSES - FIF;19.170.160/0001-07;BANESTES VALORES FIC DE FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2025-03-31;243273164.09
CLASSES - FIF;19.197.236/0001-98;CORONFIM 95 FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;55792352.76
CLASSES - FIF;19.204.264/0001-95;BETA F FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;65464396.42
CLASSES - FIF;19.225.709/0001-13;SUL AMÉRICA HIGH YIELD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV DE RESP LIMITADA;2025-03-31;4061161.46
CLASSES - FIF;19.226.038/0001-05;SUL AMÉRICA PIRAPAMA FUNDO DE INVESTIMENTO RENDA FIXA DE RESPONSABILIDADE LIMITADA;2025-03-31;838284814.82
CLASSES - FIF;19.226.110/0001-02;SULAMÉRICA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES MASTER PREV DE RESPONSABILIDADE LIMITADA;2025-03-31;36033904.34
CLASSES - FIF;19.237.806/0001-26;AF FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;43146970.86
CLASSES - FIF;19.237.839/0001-76;QUARK FIF MULT CRÉD PRIV - RESP LIMITADA;2025-03-31;25797563.14
CLASSES - FIF;19.237.860/0001-71;1295 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;121581593.10
CLASSES - FIF;19.237.891/0001-22;JPGJ FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO;2025-03-31;76718178.12
CLASSES - FIF;19.250.704/0001-40;ENEVA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;3072751986.98
CLASSES - FIF;19.254.456/0001-06;4K BRASIL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;18811009.58
CLASSES - FIF;19.258.756/0001-63;ZAKAT FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV INVESTIMENTO NO EXTERIOR RESP LIMITADA;2025-03-31;217743859.55
CLASSES - FIF;19.273.198/0001-05;BNB ESSENCIAL CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADO DI - RESP LIMITADA;2025-03-31;86011575.68
CLASSES - FIF;19.320.686/0001-26;BNB CONTA RESERVA CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADO DI - RESP LIMITADA;2025-03-31;3491959219.62
CLASSES - FIF;19.351.264/0001-18;FPRF4 ÁGUIA PREVIDENCIÁRIO FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;638575323.76
CLASSES - FIF;19.366.021/0001-53;MONGERAL AEGON SBOTPREV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;98516149.10
CLASSES - FIF;19.366.027/0001-20;BILLFISH FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-03-31;26395258.93
CLASSES - FIF;19.366.052/0001-04;SHARP LONG SHORT 2X FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTI;2025-03-31;404487800.05
CLASSES - FIF;19.388.218/0001-93;ITAÚ FEEDER ACTIVE ASSET ALLOCATION CONSERVATIVE MULT INVESTIMENTO NO EXTERIOR FIF RESP LIMITADA;2025-03-31;158896685.97
CLASSES - FIF;19.388.257/0001-90;ITAÚ IBRX ATIVO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-03-31;561688252.32
CLASSES - FIF;19.412.605/0001-18;APEX AÇÕES A FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;2097004.43
CLASSES - FIF;19.412.991/0001-48;FACT SEED FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;533301383.03
CLASSES - FIF;19.413.478/0001-71;AKRIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO;2025-03-31;10731633.31
CLASSES - FIF;19.413.498/0001-42;XPA MÉTODO HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;10955343.94
CLASSES - FIF;19.413.559/0001-71;JERA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;35058585.35
CLASSES - FIF;19.413.587/0001-99;IBIUNA HEDGE A FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;608318262.11
CLASSES - FIF;19.418.919/0001-28;LIBERTÀ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;75969403.53
CLASSES - FIF;19.418.925/0001-85;MARIA SILVIA FI FINANCEIRO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2025-03-31;47138213.07
CLASSES - FIF;19.431.171/0001-01;CSHG VALENCIA PREV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO - RESP LIMITADA;2025-03-31;36657925.74
CLASSES - FIF;19.436.722/0001-11;BRASIL ASSET FUNDO DE INVESTIMENTO EM RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;128742687.29
CLASSES - FIF;19.436.808/0001-44;DEZOITO FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-03-31;137623310.19
CLASSES - FIF;19.445.243/0001-61;RIO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-03-31;23251986.88
CLASSES - FIF;19.452.065/0001-04;ITAÚ VERSO B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;135274037.51
CLASSES - FIF;19.482.448/0001-17;LIBERTÀ FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2025-03-31;46473832.59
CLASSES - FIF;19.531.894/0001-74;GEO GLOBAL EQUITIES FIC DE FIF EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-03-31;34115146.30
CLASSES - FIF;19.531.929/0001-75;BANESES FUNDO DE INVESTIMENTO  FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;129941958.82
CLASSES - FIF;19.549.449/0001-31;ITAÚ UNIBANCO MULTIESTRATÉGIA MASTER FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;26132661.70
CLASSES - FIF;19.549.470/0001-37;ITAÚ UNIBANCO MULTIESTRATÉGIA GOLD FIC FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;24947860.48
CLASSES - FIF;19.549.945/0001-95;JUBIEN FIF MULTIMERCADO CRÉD PRIV RESP LIMITADA;2025-03-31;20240983.70
CLASSES - FIF;19.550.100/0001-10;SANTANDER FLEXÍVEL RF CRÉD PRIV - FIF RESP LIMITADA;2025-03-31;188234630.43
CLASSES - FIF;19.550.364/0001-73;SANTANDER FLEXÍVEL TOP MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO - CIC FIF RESP LIMITADA;2025-03-31;93443577.44
CLASSES - FIF;19.550.395/0001-24;SANTANDER PB ARAUCÁRIA RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - FUNDO  DE INVESTIMENTO FINANCEIRO;2025-03-31;194570312.44
CLASSES - FIF;19.587.201/0001-65;SANTANDER PB VOKIN ASPEN RENDA FIXA REFERENCIADO DI - FIF;2025-03-31;231243389.71
CLASSES - FIF;19.587.231/0001-71;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ABROLHOS;2025-03-31;74101180.52
CLASSES - FIF;19.599.263/0001-97;GIF V FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;17469506.32
CLASSES - FIF;19.599.287/0001-46;JAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-03-31;57647078.30
CLASSES - FIF;19.599.311/0001-47;ITAÚ UNIBANCO MULTIESTRATÉGIA FIC FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;1202703.84
CLASSES - FIF;19.599.474/0001-20;PRIME FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;283599470.94
CLASSES - FIF;19.599.719/0001-19;CARBOPREV ALM FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-03-31;89791933.86
CLASSES - FIF;19.601.993/0001-85;BLUELINE LONG BIASED MASTER FUNDO DE INVESTIMENTO DE AÇÕES;2025-03-31;8313026.14
CLASSES - FIF;19.602.004/0001-78;VEXTY RETORNO ABSOLUTO FIC DE FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;178532351.11
CLASSES - FIF;19.602.018/0001-91;UV CAMBUÍ FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;51122321.48
CLASSES - FIF;19.602.288/0001-00;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA MIRANTE - RESPONSABILIDADE LIMITADA;2025-03-31;82758987.05
CLASSES - FIF;19.620.419/0001-74;CITRINO MACRO FUNDO DE INVESTIMENTO MULTIMERCADO;2025-03-31;47072368.74
CLASSES - FIF;19.628.666/0001-17;EXPLORITAS AMERICA LATINA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO;2025-03-31;64417293.23
CLASSES - FIF;19.628.842/0001-10;BLUELINE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO DE AÇÕES;2025-03-31;8325570.37
CLASSES - FIF;19.670.719/0001-68;ITAÚ REAL MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;12177895.82
CLASSES - FIF;19.670.825/0001-41;PERSEUS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2025-03-31;41415686.47
CLASSES - FIF;19.670.848/0001-56;ITAÚ SAÚDE RENDA FIXA CRÉD PRIV FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2025-03-31;1511032014.20
CLASSES - FIF;19.670.860/0001-60;ARSFIL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;26141947.93
CLASSES - FIF;19.670.873/0001-30;ITAÚ FLEXPREV CORPORATE PLATINUM RV10 FIF CIC MULT - RESP LIMITADA;2025-03-31;153153348.90
CLASSES - FIF;19.670.890/0001-77;ITAÚ FLEXPREV CORPORATE PLATINUM RV25 FIF CIC MULT - RESP LIMITADA;2025-03-31;201884694.73
CLASSES - FIF;19.674.723/0001-02;MOTA FUNDO DE INV FIN DA CLASSE DE INV EM COTAS MULT CRÉD PRIVADO - RESP LIMITADA;2025-03-31;70877467.46
CLASSES - FIF;19.674.765/0001-35;ZNI FUNDO DE INVESTIMENTO FINANCEIRO CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-03-31;19637738.47
CLASSES - FIF;19.674.775/0001-70;WONDERLAND FIF MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2025-03-31;3079488.61
