TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;945.000000;1005641.49;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;1.973856;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;22454.000000;23894893.03;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;1.494078;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;4713.000000;5015437.38;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;0.979893;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;7359.000000;7831233.54;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;0.941823;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;4891.000000;5204859.79;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;2.119709;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;7350.000000;7821656.00;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;0.942441;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;1010.000000;1074812.59;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;1.937431;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;5701.000000;6066838.21;;2024-07-30;PJ;07.047.251/0001-70;COELCE;2026-01-10;S;DI1;DI de um dia;100.000000;1.999510;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;12730.000000;12924900.92;;2024-07-30;PJ;16.670.085/0001-55;LOCALIZA;2025-11-10;S;DI1;DI de um dia;100.000000;1.594165;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;16806.000000;17390088.72;;2024-07-30;PJ;49.314.049/0001-08;CONS ROD NOROES;2025-09-30;S;DI1;DI de um dia;100.000000;2.186897;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;140.000000;98497.12;;2024-07-30;PJ;09.095.183/0001-40;ENERGISA PARAIB;2025-08-25;S;DI1;DI de um dia;100.000000;1.641784;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;1700.000000;1192123.62;;2024-07-30;PJ;17.281.106/0001-03;COPASA MG;2025-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.199683;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;12575.000000;16568497.79;;2024-07-30;PJ;16.838.421/0001-26;XP INVEST SA;2025-06-23;S;DI1;DI de um dia;100.000000;1.902616;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;7031.000000;4822862.03;;2024-07-30;PJ;08.873.873/0001-10;ECORODOVIAS;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.602295;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;1662.000000;1140036.51;;2024-07-30;PJ;08.873.873/0001-10;ECORODOVIAS;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.596618;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;2200.000000;1509073.60;;2024-07-30;PJ;08.873.873/0001-10;ECORODOVIAS;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.339988;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;3238.000000;1641464.64;;2024-07-30;PJ;61.695.227/0001-93;AES ELETROPAULO;2025-05-15;S;DI1;DI de um dia;100.000000;0.798301;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;18440.000000;9347933.29;;2024-07-30;PJ;61.695.227/0001-93;AES ELETROPAULO;2025-05-15;S;DI1;DI de um dia;100.000000;0.798409;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;5494.000000;2785116.35;;2024-07-30;PJ;61.695.227/0001-93;AES ELETROPAULO;2025-05-15;S;DI1;DI de um dia;100.000000;0.774656;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;22800.000000;23131188.22;;2024-07-30;PJ;02.511.048/0001-90;ECOSUL;2025-05-15;S;DI1;DI de um dia;100.000000;2.204437;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;6008.000000;6221818.31;;2024-07-30;PJ;02.509.491/0001-26;ECOVIAS IMIGRAN;2025-03-28;S;DI1;DI de um dia;100.000000;2.003963;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;10000.000000;3105264.38;;2024-07-30;PJ;37.663.076/0001-07;AES BRASIL ENER;2025-03-10;S;DI1;DI de um dia;100.000000;1.694931;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;25919.000000;8048534.75;;2024-07-30;PJ;37.663.076/0001-07;AES BRASIL ENER;2025-03-10;S;DI1;DI de um dia;100.000000;0.870500;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;9223.000000;2863985.34;;2024-07-30;PJ;37.663.076/0001-07;AES BRASIL ENER;2025-03-10;S;DI1;DI de um dia;100.000000;1.768459;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;7732.000000;2400990.42;;2024-07-30;PJ;37.663.076/0001-07;AES BRASIL ENER;2025-03-10;S;DI1;DI de um dia;100.000000;1.701023;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;5138.000000;1595484.84;;2024-07-30;PJ;37.663.076/0001-07;AES BRASIL ENER;2025-03-10;S;DI1;DI de um dia;100.000000;1.679421;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;1461.000000;769637.69;;2024-07-30;PJ;08.827.501/0001-58;AEGEA SANEAMENT;2025-02-05;S;DI1;DI de um dia;100.000000;1.876170;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;8117.000000;4275940.56;;2024-07-30;PJ;08.827.501/0001-58;AEGEA SANEAMENT;2025-02-05;S;DI1;DI de um dia;100.000000;1.081735;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;4745.000000;2415301.13;;2024-07-30;PJ;02.846.056/0001-97;CCR RODOVISION;2024-11-15;S;DI1;DI de um dia;100.000000;1.499999;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;4340.000000;2209147.93;;2024-07-30;PJ;02.846.056/0001-97;CCR RODOVISION;2024-11-15;S;DI1;DI de um dia;100.000000;0.580677;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;2898.000000;1526632.46;;2024-07-30;PJ;08.827.501/0001-58;AEGEA SANEAMENT;2025-02-05;S;DI1;DI de um dia;100.000000;1.837000;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;9636.000000;4904919.23;;2024-07-30;PJ;02.846.056/0001-97;CCR RODOVISION;2024-11-15;S;DI1;DI de um dia;100.000000;1.859840;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;818.000000;418649.11;;2024-07-30;PJ;04.089.570/0001-50;AGUAS GUARIROBA;2024-10-29;S;DI1;DI de um dia;100.000000;2.316184;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;4607.000000;2357844.05;;2024-07-30;PJ;04.089.570/0001-50;AGUAS GUARIROBA;2024-10-29;S;DI1;DI de um dia;100.000000;2.700000;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;511795.97;;2024-07-30;PJ;04.089.570/0001-50;AGUAS GUARIROBA;2024-10-29;S;DI1;DI de um dia;100.000000;2.322487;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;2190.000000;2257817.60;;2024-07-30;PJ;51.218.147/0001-93;IGUATEMI;2024-09-20;S;DI1;DI de um dia;107.500000;0.000000;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;9050.000000;4761695.60;;2024-07-30;PJ;04.370.282/0001-70;COPEL GERACAO T;2024-07-15;S;DI1;DI de um dia;109.000000;0.000000;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;3314.000000;3498138.99;;2024-07-30;PJ;27.157.474/0001-06;AGUAS TERESINA;2032-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.572387;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;4646.000000;6232287.23;;2024-07-30;PJ;26.664.057/0001-89;ENTREVIAS CONCE;2030-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.257980;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;2558.000000;2940298.01;;2024-07-30;PJ;08.467.115/0001-00;CEEED;2029-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.385176;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;2721.000000;3127658.67;;2024-07-30;PJ;08.467.115/0001-00;CEEED;2029-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.552316;;S;N;
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS CI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;3360.000000;3271855.36;;2024-07-30;PJ;28.942.127/0001-49;CIA ENE MIRANDA;2027-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.330982;;S;N;
FI;17.138.211/0001-98;SANTANDER BÁLTICO II RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;1800.000000;1815495.74;;;PJ;28.201.130/0001-01;ENERGISA TRANSM;2025-06-08;S;DI1;DI de um dia;100.000000;1.317621;;S;N;
FI;17.138.466/0001-50;SANTANDER ANS II RENDA FIXA CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2.000000;7160157.99;;;PJ;06.057.223/0001-71;SENDAS DISTRIBU;2025-02-27;S;DI1;DI de um dia;100.000000;1.530000;;S;N;
FI;17.138.466/0001-50;SANTANDER ANS II RENDA FIXA CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;8479.000000;8551993.59;;;PJ;28.201.130/0001-01;ENERGISA TRANSM;2025-06-08;S;DI1;DI de um dia;100.000000;1.451921;;S;N;
FI;17.138.466/0001-50;SANTANDER ANS II RENDA FIXA CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1802.000000;1861515.52;;;PJ;04.370.282/0001-70;COPEL GERAÇÃO;2025-09-10;S;DI1;DI de um dia;100.000000;1.336207;;S;N;
FI;17.138.466/0001-50;SANTANDER ANS II RENDA FIXA CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2237.000000;2250431.88;;;PJ;15.139.629/0001-94;COELBA;2027-06-20;S;DI1;DI de um dia;100.000000;1.416764;;S;N;
FI;17.138.474/0001-05;SANTANDER CRESCIMENTO INSTITUCIONAL RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;8514.000000;8795195.98;;;PJ;04.370.282/0001-70;COPEL GERAÇÃO;2025-09-10;S;DI1;DI de um dia;100.000000;1.336207;;S;N;
FI;17.138.474/0001-05;SANTANDER CRESCIMENTO INSTITUCIONAL RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - FIF RESP LIMITADA;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;3.000000;10740236.99;;;PJ;06.057.223/0001-71;SENDAS DISTRIBU;2025-02-27;S;DI1;DI de um dia;100.000000;1.530000;;S;N;
FI;17.199.348/0001-52;MK PLUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;0.000000;0.00;0.000000;0.00;5000.000000;5083754.77;;2024-09-28;PJ;13.134.486/0001-00;MARKA BR;2029-02-05;S;DI1;DI de um dia;100.000000;4.999999;;S;N;
FI;17.199.348/0001-52;MK PLUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;0.000000;0.00;0.000000;0.00;5000.000000;5031647.39;;2024-09-28;PJ;13.134.486/0001-00;MARKA BR;2029-02-20;S;DI1;DI de um dia;100.000000;5.727719;;S;N;
FI;17.199.348/0001-52;MK PLUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;0.000000;0.00;0.000000;0.00;5000.000000;5031647.39;;2024-09-28;PJ;13.134.486/0001-00;MARKA BR;2029-02-20;S;DI1;DI de um dia;100.000000;5.716289;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;13382.000000;13376437.30;;;PJ;06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;2029-06-20;S;DI1;DI de um dia;100.000000;1.250000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;25000.000000;25245624.62;;;PJ;09.346.601/0001-25;B3 - BRASIL, BOLSA, BALCÃO;2029-05-28;S;DI1;DI de um dia;100.000000;0.620000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;50000.000000;51875445.50;;;PJ;09.346.601/0001-25;B3 - BRASIL, BOLSA, BALCÃO;2028-10-11;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;9939.000000;10172967.35;;;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA COELBA;2028-11-15;S;DI1;DI de um dia;100.000000;1.180000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;8697.000000;8894677.29;;;PJ;10.835.932/0001-08;CIA ENERGETICA PERNAMBUCO CELPE;2028-11-15;S;DI1;DI de um dia;100.000000;1.180000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;2075052.05;;;PJ;10.835.932/0001-08;CIA ENERGETICA PERNAMBUCO CELPE;2029-03-18;S;DI1;DI de um dia;100.000000;1.180000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;15000.000000;15448525.88;;;PJ;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGI;2030-03-20;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;9978985.000000;10473277.53;;;PJ;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGI;2029-10-15;S;DI1;DI de um dia;100.000000;1.650000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;10000.000000;10297350.79;;;PJ;02.998.611/0001-04;CTEEP CIA TRANSMISSAO ENERGIA ELETRICA P;2029-03-15;S;DI1;DI de um dia;100.000000;0.730000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;8291.000000;8517831.99;;;PJ;06.981.180/0001-16;CEMIG DISTRIBUICAO SA;2026-05-15;S;DI1;DI de um dia;100.000000;2.050000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;13605.000000;14497156.52;;;PJ;75.315.333/0001-09;ATACADAO SA;2027-01-11;S;DI1;DI de um dia;100.000000;1.350000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;6294.000000;6506198.73;;;PJ;50.746.577/0001-15;COSAN SA;2028-06-20;S;DI1;DI de um dia;100.000000;2.400000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;1071.000000;1123518.56;;;PJ;08.873.873/0001-10;ECORODOVIAS CONCESSOES SERVICOS SA;2028-10-15;S;DI1;DI de um dia;100.000000;1.850000;;S;N;
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;Debêntures;Debênture simples;N;Para negociação;;;;;942.000000;1006680.05;;;PJ;08.873.873/0001-10;ECORODOVIAS CONCESSOES SERVICOS SA;2030-10-15;S;DI1;DI de um dia;100.000000;2.350000;;S;N;
