TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;52.701.859/0001-21;FIRENZE FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2025-02-28;Operações Compromissadas;;;18713;;2025-08-27
CLASSES - FIF;52.702.031/0001-98;MAGNUS VALOR INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FI AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de Fundos;;;31285630;;2025-08-27
CLASSES - FIF;52.702.031/0001-98;MAGNUS VALOR INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FI AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Operações Compromissadas;;;13506;;2025-08-27
CLASSES - FIF;52.702.031/0001-98;MAGNUS VALOR INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FI AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;84433;;2025-08-27
CLASSES - FIF;52.702.031/0001-98;MAGNUS VALOR INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FI AÇÕES - RESPONSABILIDADE LIMITADA;2025-02-28;Valores a receber;;;112;;2025-08-27
CLASSES - FIF;52.793.236/0001-26;MAGNUS VALOR II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;55941556;;2025-08-27
CLASSES - FIF;52.793.236/0001-26;MAGNUS VALOR II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;11261;;2025-08-27
CLASSES - FIF;52.793.236/0001-26;MAGNUS VALOR II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;2578;;2025-08-27
CLASSES - FIF;52.793.236/0001-26;MAGNUS VALOR II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;1133;;2025-08-27
CLASSES - FIF;52.797.717/0001-00;STRIX FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;69351272;;2025-08-27
CLASSES - FIF;52.797.717/0001-00;STRIX FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;34045;;2025-08-27
CLASSES - FIF;52.797.717/0001-00;STRIX FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;10520;;2025-08-27
CLASSES - FIF;52.817.512/0001-49;MAGNUS VALOR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de Fundos;;;231464908;;2025-08-27
CLASSES - FIF;52.817.512/0001-49;MAGNUS VALOR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Operações Compromissadas;;;15628;;2025-08-27
CLASSES - FIF;52.817.512/0001-49;MAGNUS VALOR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;364791;;2025-08-27
CLASSES - FIF;52.817.512/0001-49;MAGNUS VALOR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a receber;;;187;;2025-08-27
CLASSES - FIF;52.887.331/0001-99;PS RENDA VARIÁVEL D30 PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;13964013;;2025-08-27
CLASSES - FIF;52.887.331/0001-99;PS RENDA VARIÁVEL D30 PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;306688;;2025-08-27
CLASSES - FIF;52.887.331/0001-99;PS RENDA VARIÁVEL D30 PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;282136;;2025-08-27
CLASSES - FIF;52.892.404/0001-30;SQUADRA LONG BIASED PWM FUNDO DE INVESTIMENTO EM COTAS DE CLASSES FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;163448803;;2025-08-27
CLASSES - FIF;52.892.404/0001-30;SQUADRA LONG BIASED PWM FUNDO DE INVESTIMENTO EM COTAS DE CLASSES FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;1705241;;2025-08-27
CLASSES - FIF;52.892.404/0001-30;SQUADRA LONG BIASED PWM FUNDO DE INVESTIMENTO EM COTAS DE CLASSES FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;242220;;2025-08-27
CLASSES - FIF;52.892.404/0001-30;SQUADRA LONG BIASED PWM FUNDO DE INVESTIMENTO EM COTAS DE CLASSES FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;8559;;2025-08-27
CLASSES - FIF;52.892.750/0001-19;MAGNUS VALOR INSTITUCIONAL E FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;6547212;;2025-08-27
CLASSES - FIF;52.892.750/0001-19;MAGNUS VALOR INSTITUCIONAL E FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;11931;;2025-08-27
CLASSES - FIF;52.892.750/0001-19;MAGNUS VALOR INSTITUCIONAL E FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;15895;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;644807;587390;5055102;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Brazilian Depository Receipt - BDR;;;528313;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;859114;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;48544;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1446;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;28404;;2025-08-27
CLASSES - FIF;52.901.294/0001-26;MAGNUS VALOR INSTITUCIONAL E MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;83097;;2025-08-27
CLASSES - FIF;52.920.545/0001-10;UJAY ESTEE QUANT LONG ALPHA FUND FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações;348525;516348;1855570;;2025-08-27
CLASSES - FIF;52.920.545/0001-10;UJAY ESTEE QUANT LONG ALPHA FUND FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;16461;;2025-08-27
CLASSES - FIF;52.920.545/0001-10;UJAY ESTEE QUANT LONG ALPHA FUND FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Operações Compromissadas;;;63226;;2025-08-27
CLASSES - FIF;52.920.545/0001-10;UJAY ESTEE QUANT LONG ALPHA FUND FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;64;;2025-08-27
CLASSES - FIF;52.920.545/0001-10;UJAY ESTEE QUANT LONG ALPHA FUND FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;9077;;2025-08-27
CLASSES - FIF;52.920.545/0001-10;UJAY ESTEE QUANT LONG ALPHA FUND FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a receber;;;28595;;2025-08-27
CLASSES - FIF;52.924.585/0001-30;TRIGONO PARTHENON FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de Fundos;;;3522570;;2025-08-27
CLASSES - FIF;52.924.585/0001-30;TRIGONO PARTHENON FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Disponibilidades;;;1000;;2025-08-27
CLASSES - FIF;52.924.585/0001-30;TRIGONO PARTHENON FI EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;7764;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;74960986;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Depósitos a prazo e outros títulos de IF;;;1023271;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Mercado Futuro - Posições vendidas;;;129920;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;158847;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Outras operações passivas e exigibilidades;;;10360830;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Títulos Públicos;18100290;7803911;13941537;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;6750;;2025-08-27
CLASSES - FIF;53.116.379/0001-66;CASSOLA BTG FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;10018;;2025-08-27
CLASSES - FIF;53.145.839/0001-84;BOSSA NOVA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;7572;3346;1371554;;2025-08-27
CLASSES - FIF;53.145.839/0001-84;BOSSA NOVA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Disponibilidades;;;3160;;2025-08-27
CLASSES - FIF;53.145.839/0001-84;BOSSA NOVA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;123;;2025-08-27
CLASSES - FIF;53.145.839/0001-84;BOSSA NOVA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;7765;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;0;22373;14647026;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;404669;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;1791496;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;94982;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;5952;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;5326;;2025-08-27
CLASSES - FIF;53.180.043/0001-62;MESTRE YODA FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;240939;;2025-08-27
CLASSES - FIF;53.191.152/0001-85;DIVIDENDOS GRANDES E SEGUROS MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;50374;0;1953776;;2025-08-27
CLASSES - FIF;53.191.152/0001-85;DIVIDENDOS GRANDES E SEGUROS MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;2176424;;2025-08-27
CLASSES - FIF;53.191.152/0001-85;DIVIDENDOS GRANDES E SEGUROS MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;157392;;2025-08-27
CLASSES - FIF;53.191.152/0001-85;DIVIDENDOS GRANDES E SEGUROS MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;226353;;2025-08-27
CLASSES - FIF;53.191.152/0001-85;DIVIDENDOS GRANDES E SEGUROS MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;437735;;2025-08-27
CLASSES - FIF;53.191.152/0001-85;DIVIDENDOS GRANDES E SEGUROS MULTIFATORES FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;255220;;2025-08-27
CLASSES - FIF;53.262.032/0001-21;ATMOS ATMR MATCH EKHO FO FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;8248718;;2025-08-27
CLASSES - FIF;53.262.032/0001-21;ATMOS ATMR MATCH EKHO FO FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;2501;;2025-08-27
CLASSES - FIF;53.263.146/0001-96;GLPG RENDA VARIÁVEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;26542650;;2025-08-27
CLASSES - FIF;53.263.146/0001-96;GLPG RENDA VARIÁVEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;249272;;2025-08-27
CLASSES - FIF;53.263.146/0001-96;GLPG RENDA VARIÁVEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;300041;;2025-08-27
CLASSES - FIF;53.263.667/0001-43;PS SQUADRA LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;100565072;;2025-08-27
CLASSES - FIF;53.263.667/0001-43;PS SQUADRA LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;1348349;;2025-08-27
CLASSES - FIF;53.263.667/0001-43;PS SQUADRA LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;2307441;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações;10432367;11523627;56153564;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;6545166;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Brazilian Depository Receipt - BDR;;;1275973;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;8320598;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Disponibilidades;;;1004;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Investimento no Exterior;;;18569565;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Mercado Futuro - Posições vendidas;;;709074;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;20551551;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;110667;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Títulos Públicos;11910;1341203;34027981;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;1785810;;2025-08-27
CLASSES - FIF;53.269.794/0001-50;OCEANA EQUITY HEDGE I MASTER FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a receber;;;906420;;2025-08-27
CLASSES - FIF;53.524.506/0001-66;36KV FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;50002;351962;2837973;;2025-08-27
CLASSES - FIF;53.524.506/0001-66;36KV FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;3785119;;2025-08-27
CLASSES - FIF;53.524.506/0001-66;36KV FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;1043708;;2025-08-27
CLASSES - FIF;53.524.506/0001-66;36KV FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;5040;;2025-08-27
CLASSES - FIF;53.524.506/0001-66;36KV FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;552285;;2025-08-27
CLASSES - FIF;53.524.946/0001-13;STRIX MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;68144471;;2025-08-27
CLASSES - FIF;53.524.946/0001-13;STRIX MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;13954;;2025-08-27
CLASSES - FIF;53.524.946/0001-13;STRIX MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;21860;;2025-08-27
CLASSES - FIF;53.600.131/0001-76;ACUTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Cotas de Fundos;;;189643676;;2025-08-27
CLASSES - FIF;53.600.131/0001-76;ACUTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Operações Compromissadas;;;24239;;2025-08-27
CLASSES - FIF;53.600.131/0001-76;ACUTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;163919;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Ações;14498475;11460662;110656144;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Brazilian Depository Receipt - BDR;;;48019908;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;29076214;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Mercado Futuro - Posições compradas;;;-169639;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Operações Compromissadas;;;856045;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;61680;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a pagar;;;90289;;2025-08-27
CLASSES - FIF;53.600.329/0001-50;ACUTO MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;Valores a receber;;;1233611;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;268875;1092410;7153875;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;4926014;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Mercado Futuro - Posições vendidas;;;16704;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;7964411;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;13811054;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Outras operações passivas e exigibilidades;;;646479;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1817;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;92764;;2025-08-27
CLASSES - FIF;53.625.021/0001-69;3Q FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;56065;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Ações;21354610;21417871;201205084;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Certificado ou recibo de depósito de valores mobiliários;;;39674476;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;6045983;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Mercado Futuro - Posições compradas;;;-334267;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;3156300;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Operações Compromissadas;;;14102258;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Outras operações passivas e exigibilidades;;;49682459;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a pagar;;;4322067;;2025-08-27
CLASSES - FIF;53.818.734/0001-49;MILES WATER FUNDO DE INVESTIMENTO EM AÇÕES;2025-02-28;Valores a receber;;;1278542;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações;0;59509;1217496;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Ações e outros TVM cedidos em empréstimo;;;531385;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Cotas de Fundos;;;751015;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Disponibilidades;;;5000;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1082;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Valores a pagar;;;5921;;2025-08-27
CLASSES - FIF;53.828.269/0001-27;SANTANDER PB MBS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;Valores a receber;;;20055;;2025-08-27
CLASSES - FIF;53.837.317/0001-43;SHARP LONG BIASED BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-02-28;Cotas de Fundos;;;39823883;;2025-08-27
