TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;15.334.580/0001-20;FLORENÇA PRIME FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;2341055.30
FI;15.334.585/0001-53;SPX PATRIOT FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;137241492.40
FI;15.342.482/0001-35;LAGOA FIC DE FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-11-30;50444313.58
FI;15.342.497/0001-01;FUNDO DE INVESTIMENTO MULTIMERCADO GOLD CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-11-30;9712171.58
FI;15.342.499/0001-92;ALFAPREV ÍNDICES DE PREÇOS FIF PREVIDENCIÁRIO CLASSE DE INV EM COTAS RENDA FIXA PREV RESP LIMITADA;2024-11-30;14185260.55
FI;15.348.108/0001-47;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA BRL REFERENCIADO DI  LONGO PRAZO;2024-11-30;1524945689.26
FI;15.350.679/0001-16;PLURAL HIGH GRADE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;463971139.91
FI;15.350.702/0001-72;MAAM FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;103834335.76
FI;15.350.712/0001-08;SPX PATRIOT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;690650331.42
FI;15.350.909/0001-47;VITÓRIA RÉGIA FUNDO DE INVESTIMENTO DE RENDA FIXA LONGO PRAZO;2024-11-30;5867347.56
FI;15.350.926/0001-84;PORTO VECCHIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;1088051.30
FI;15.357.039/0001-38;ALPINIA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-11-30;16068069.99
FI;15.359.046/0001-79;JGP MAX FEEDER P FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;331405998.78
FI;15.390.562/0001-66;HELENA II FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;12714086.28
FI;15.390.811/0001-13;BOGARI VALUE D FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LTDA;2024-11-30;32759162.99
FI;15.390.853/0001-54;AZIMUTE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;34004792.89
FI;15.394.520/0001-01;KLIMT FUNDO DE INVESTIMENTO FINANCEIRO;2024-11-30;1091853550.36
FI;15.398.622/0001-97;BB MWP FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-11-30;87540535.64
FI;15.435.356/0001-25;CORREAS CLASSE DE INVESTIMENTO EM  AÇÕES - RESP LIMITADA;2024-11-30;11066612.00
FI;15.435.418/0001-07;BONAPARTE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-11-30;58435960.40
FI;15.441.465/0001-55;SAFRA FEI FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INV MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;213344772.03
FI;15.441.474/0001-46;METRO ÍNDICES DE PREÇOS ALFAPREV MASTER FIF PREVIDENCIÁRIO CLASSE DE INV RF PREV RESP LIMITADA;2024-11-30;22475745.39
FI;15.452.813/0001-90;CSHG PROVENCE ASSETS FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;98342594.13
FI;15.452.852/0001-97;CSHG ÍOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2024-11-30;9392601.08
FI;15.453.363/0001-50;SANTANDER PREV ICATU MASTER LARK RENDA FIXA CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-11-30;20883595.00
FI;15.453.439/0001-47;MENTA II FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-11-30;317607938.94
FI;15.477.864/0001-76;WESTERN ASSET PPW FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;82879581.58
FI;15.477.891/0001-49;WESTERN ASSET SOVEREIGN IV SELIC RENDA FIXA REFERENCIADO FUNDO DE INVESTIMENTO FINANC RESP LIMITADA;2024-11-30;3525235066.87
FI;15.486.093/0001-83;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IPCA FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2024-11-30;40098997.13
FI;15.486.112/0001-71;BRASILPREV RT FIX VIII FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-11-30;6789976153.84
FI;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-11-30;212842417.56
FI;15.487.326/0001-62;SANTORINI CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;227196061.06
FI;15.487.865/0001-00;IPÊ FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-11-30;299332101.87
FI;15.487.918/0001-84;IBIUNA  HEDGE ST MASTER FIF - CLASSE DE  INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;5798620507.07
FI;15.494.363/0001-06;BB MULTIMERCADO LONGO PRAZO QUANTITATIVO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-11-30;131755101.69
FI;15.505.231/0001-24;YAFO - FUNDO DE INVESTIMENTO MULTIMERCADO I;2024-11-30;267167032.29
FI;15.505.537/0001-80;TELÊ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;20711000.36
FI;15.527.497/0001-78;NAPOLI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;13683765.49
FI;15.551.661/0001-82;ARTIS ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;3500151.93
FI;15.559.384/0001-54;LOGOS TOTAL RETURN MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;96765866.21
FI;15.559.416/0001-11;M AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-11-30;13657451.52
FI;15.559.445/0001-83;FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MISTRAL;2024-11-30;223521960.59
FI;15.569.128/0001-48;EQUITAS SELECTION INSTITUCIONAL FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2024-11-30;979935.97
FI;15.569.834/0001-90;AGATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;1974876.62
FI;15.578.417/0001-03;OCCAM INSTITUCIONAL FIC DE FI FINANCEIRO MULTIMERCADO II - RESPONSABILIDADE LIMITADA;2024-11-30;133770283.54
FI;15.578.434/0001-40;ATMOS INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-11-30;289509461.51
FI;15.585.932/0001-10;MORE CRÉDITO FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;430622806.08
FI;15.586.806/0001-80;GUAECA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-11-30;54436606.00
FI;15.603.942/0001-31;IBIUNA HEDGE STR FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO -RESP LIMITADA;2024-11-30;183063704.73
FI;15.603.945/0001-75;VINCI SELECTION EQUITIES FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;377422502.57
FI;15.603.948/0001-09;FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO OLIMPO RESPONSABILIDADE LIMITADA;2024-11-30;2996212166.24
FI;15.611.597/0001-88;PERFIN EDUCAR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-11-30;10318396.68
FI;15.611.622/0001-23;BARI FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO;2024-11-30;52091724.55
FI;15.611.634/0001-58;EXTEMPORÂNEO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;30411801.03
FI;15.611.751/0001-11;EQUITAS SELECTION INSTITUCIONAL MASTER FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;989148.94
FI;15.612.413/0001-02;OCEANA EQUITY HEDGE MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;359691181.18
FI;15.612.415/0001-93;MVS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;32563262.42
FI;15.612.416/0001-38;CAPITANIA ALFA FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2024-11-30;80066201.88
FI;15.614.285/0001-28;MORTGAGE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;6599883.16
FI;15.626.291/0001-03;NEW BRIDGE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;20687046.37
FI;15.626.357/0001-57;PROVIDENCE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;55482234.81
FI;15.636.926/0001-45;SAMOA FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-11-30;1587454064.49
FI;15.636.949/0001-50;WM RENDA FIXA FIC DE FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;175682907.12
FI;15.637.781/0001-05;PLATON FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CRÉDITO PRIVADO;2024-11-30;125136953.12
FI;15.637.784/0001-30;SINGULAR FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-11-30;55634866.63
FI;15.637.794/0001-76;KÍNITRO CARLYLE RHPB FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;8626899.85
FI;15.649.269/0001-70;IU GAJORFE FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;120729131.13
FI;15.649.443/0001-85;ADCC FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;50647315.07
FI;15.656.344/0001-20;OCEANA EQUITY HEDGE FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;120502560.12
FI;15.674.461/0001-17;CORONA FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO MULTIMERCADO RESP LIMITADA;2024-11-30;10657981019.90
FI;15.674.503/0001-10;MANAGER OCCAM EQUITY HEDGE FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2024-11-30;14956419.32
FI;15.674.522/0001-46;BB ZEUS MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-11-30;579675170.70
FI;15.674.543/0001-61;JACKY FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;26476841.40
FI;15.674.619/0001-59;SAFRA S&P FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO MULTIMERCADO RESP LIMITADA;2024-11-30;211111325.54
FI;15.675.260/0001-34;NAHE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;14609660.85
FI;15.675.415/0001-32;BRAM BANCOS FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2024-11-30;13563281801.17
FI;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2024-11-30;17778681729.88
FI;15.675.437/0001-00;BRAM FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2024-11-30;14961051364.96
FI;15.675.444/0001-02;RAF FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-11-30;27826410.29
FI;15.693.748/0001-94;SUPER SILVER 51 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;334494671.48
FI;15.693.777/0001-56;CSHG ALLOCATION VERDE AM 50 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CRED PRIV - RESP LIMITADA;2024-11-30;5529661.33
FI;15.693.787/0001-91;3921 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;121318000.75
FI;15.703.420/0001-01;BRAUNA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;33722103.27
FI;15.714.222/0001-43;BRADESCO FIF - CIC DE AÇÕES DIVIDENDOS - RESP LIMITADA;2024-11-30;21564313.95
FI;15.714.258/0001-27;BRAM IMA-B 5 FI FINANCEIRO - CI RF - RESP LIMITADA;2024-11-30;3769729348.46
FI;15.714.335/0001-49;ANGORÁ FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;39300502.18
FI;15.714.477/0001-06;BRADESCO FIF - CIC RF REFERENCIADA DI BANDEIRANTES - RESP LIMITADA;2024-11-30;967470641.61
FI;15.714.690/0001-18;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ALPINA;2024-11-30;152637956.49
FI;15.714.715/0001-83;BRADESCO FIF - CIC MULTIMERCADO CRÉDITO PRIVADO DINI - RESPONSABILIDADE LIMITADA;2024-11-30;212750690.15
FI;15.715.034/0001-30;UV ARAUCÁRIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;76231353.04
FI;15.715.251/0001-20;NAUTILUS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;85348805.69
FI;15.715.263/0001-54;BNP PARIBAS IMA-B5 CLASSE DE INVESTIMENTO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-11-30;324207341.07
FI;15.730.745/0001-83;EASTMAN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;122715778.55
FI;15.731.064/0001-30;AMAR FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;55471050.96
FI;15.731.588/0001-20;CORNÉLIA FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;14175696.80
FI;15.740.225/0001-51;SANTANDER PREV PB HAWKK MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2024-11-30;9231190.91
FI;15.740.330/0001-90;SANTANDER PREV IMA-B RENDA FIXA - CIC FIF RESP LIMITADA;2024-11-30;307248461.28
FI;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2024-11-30;9393246023.00
FI;15.740.402/0001-08;SANTANDER PB RUBIPGP MULT CRÉD PRIV FIC FI;2024-11-30;329911.87
FI;15.740.455/0001-10;PB EXPANDIR CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;27190497.47
FI;15.740.564/0001-38;SANTANDER PREV IMA-B RENDA FIXA - FIF RESP LIMITADA;2024-11-30;753088328.76
FI;15.769.621/0001-01;ROMA INSTITUCIONAL VALUE FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;4942329.87
FI;15.779.618/0001-79;VICTORIA FALLS FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-11-30;75246818.31
FI;15.780.914/0001-90;BRADESCO EXTENDED CREDIT POD FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2024-11-30;1119172.76
FI;15.786.690/0001-23;BRB FUNDO DE INVESTIMENTO EM COTAS DE FI RF DI LP CRÉDITO PRIVADO 1 MILHÃO RESPONSABILIDADE LIMITADA;2024-11-30;91613354.49
FI;15.798.437/0001-90;EMERALDS FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;43696517.81
FI;15.799.713/0001-34;IBIUNA HEDGE STH FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-11-30;1444452614.21
FI;15.802.570/0001-72;SETE COLINAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;61328980.16
FI;15.807.819/0001-32;CEDRO PREVIDÊNCIA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-11-30;598774480.02
FI;15.807.828/0001-23;NÚCLEO AGULHAS NEGRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;285568806.10
FI;15.821.223/0001-97;MONTSERRAT FIF - CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2024-11-30;143683053.46
FI;15.821.229/0001-64;SQUADRA LONG-BIASED STR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-11-30;188777348.25
FI;15.821.245/0001-57;ICATU MULTIGESTORES AÇÕES FIF - CIC DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-11-30;99872865.52
FI;15.831.754/0001-60;SANTOS FUNDO DE INVESTIMENTO FINANCEIRO;2024-11-30;37623616377.21
FI;15.831.937/0001-86;KAPITALO ESTRATEGIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;4205326.68
FI;15.831.948/0001-66;SPX FALCON MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;4776040109.89
FI;15.832.701/0001-64;CANVAS ENDURO 30 DISTRIBUIÇÃO BB FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;13276330.78
FI;15.834.698/0001-18;MB AÇÕES MERCANTIL DO BRASIL  FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE  LIMITADA;2024-11-30;43689830.75
FI;15.835.108/0001-71;CHARLOTTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-11-30;562009.78
FI;15.835.225/0001-35;TARPON PARTNERS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;26794659.84
FI;15.862.355/0001-67;BANESTES TESOURO  FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2024-11-30;368873843.91
FI;15.862.639/0001-53;TREK FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO IMOBILIÁRIO;2024-11-30;24776715.11
FI;15.862.697/0001-87;RED FOX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;587578.26
FI;15.862.797/0001-03;APEX INFINITY LONG-BIASED FI EM COTAS DE FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-11-30;1565921.41
FI;15.862.804/0001-77;APEX INFINITY MASTER LONG-BIASED FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-11-30;22963113.13
FI;15.862.817/0001-46;BRAIN TEQUESTA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;6558299.18
FI;15.862.830/0001-03;APEX AÇÕES 30 FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-11-30;15683694.65
FI;15.862.867/0001-23;ICATU KADIMA FIE PREVIDÊNCIA FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;129979910.78
FI;15.912.237/0001-16;FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES PGB;2024-11-30;291354615.90
FI;15.912.681/0001-31;ARARAS PLUS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-11-30;32541704.21
FI;16.157.572/0001-19;BTG PACTUAL MASTER CDB FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2024-11-30;7223880889.94
FI;16.403.465/0001-23;SICREDI FIF EM CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LP IPCA + - RESPONSABILIDADE LIMITADA;2024-11-30;86525127.89
FI;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;53238258.90
FI;16.478.736/0001-00;AVIÃO PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;99522662.63
FI;16.478.738/0001-07;RECUPERAÇÃO DE CRÉDITO II FUNDO DE INVESTIMENTO RENDA FIXA IMA-B5;2024-11-30;46704908.54
FI;16.478.741/0001-12;SQUADRA LONG-ONLY STR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-11-30;1293440423.08
FI;16.498.959/0001-39;LEROSA DP FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-11-30;1867192.34
FI;16.513.166/0001-41;OCEANA O21 FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-11-30;50989827.50
FI;16.524.590/0001-91;BICADU FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESP LTDA;2024-11-30;27520859.74
FI;16.537.145/0001-66;SAINT-GERMAIN FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;11769192.54
FI;16.555.522/0001-90;BTG PACTUAL INFRAESTRUTURA II FEEDER FIC FI MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;984390.26
FI;16.565.016/0001-81;BTG PACTUAL CDB I FUNDO DE INVESTIMENTO RENDA FIXA;2024-11-30;7223136834.69
FI;16.565.045/0001-43;SPX FALCON I FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;112034821.43
FI;16.565.056/0001-23;SPX APACHE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-11-30;579811292.33
FI;16.565.058/0001-12;BTG PACTUAL ALPHA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2024-11-30;134486561.17
FI;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;707150426.53
FI;16.566.519/0001-71;PLATINA TRADING FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;9320991.48
FI;16.569.373/0001-18;ATMOS TERRA FI FINANCEIRO - CIA - RESP LIMITADA;2024-11-30;8875060.25
FI;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2024-11-30;176111001.89
FI;16.569.908/0001-50;FIF  - CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES VALOR - RESP LIMITADA;2024-11-30;743373481.90
FI;16.570.142/0001-24;LENNOX FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR BDR NÍVEL I;2024-11-30;88616478.03
FI;16.570.153/0001-04;TRANCOSO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-11-30;24856169.22
FI;16.570.371/0001-49;BBT MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2024-11-30;2927607.55
FI;16.575.255/0001-12;XP INVESTOR DIVIDENDOS CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-11-30;313802903.16
FI;16.599.959/0001-25;TAGUS TOP II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-11-30;200233339.92
FI;16.599.968/0001-16;AZ QUEST YIELD FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO RESP LIMITADA;2024-11-30;43632897.97
FI;16.607.821/0001-20;SANTANDER PRÉ MASTER RENDA FIXA - CIC FIF RESP LIMITADA;2024-11-30;363817618.11
FI;16.607.837/0001-33;ANUBIS II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;317632527.83
FI;16.607.881/0001-43;CRISEPA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;40163287.86
FI;16.607.894/0001-12;SANTANDER MULTIMERCADO MACRO BRASIL CRESCIMENTO - FIF RESP LIMITADA;2024-11-30;186691282.90
FI;16.607.920/0001-02;SANTANDER PREV RENDA FIXA - FIF RESP LIMITADA;2024-11-30;2250003459.62
FI;16.608.625/0001-70;SANTANDER PB FORTE DEI MARMI MULTIMERCADO CRÉDITO PRIVADO - FIF;2024-11-30;26990762.84
FI;16.608.638/0001-40;SANTANDER GUARUJÁ MULTIMERCADO CRÉDITO PRIVADO - FIF;2024-11-30;785927098.37
FI;16.617.446/0001-08;SAFRA SMALL CAP PB FIF CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;52097034.10
FI;16.617.472/0001-28;SAFRA SMALL CAP MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;88312167.79
FI;16.617.511/0001-97;SAFRA DIVIDENDOS FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;92545534.49
FI;16.617.593/0001-70;BBT AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2024-11-30;1110991.09
FI;16.617.768/0001-49;SPX FALCON FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;165358415.46
FI;16.626.130/0001-74;FUNDO DE INVESTIMENTO MULTIMERCADO BLUE CAPITAL CRÉDITO PRIVADO;2024-11-30;61969812.77
FI;16.634.618/0001-43;H2SP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA;2024-11-30;28982939.66
FI;16.687.215/0001-62;RIO GRANDE PREVIDENCIÁRIO II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-11-30;2517255168.24
